"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"142593",37,"1992",2,3,1,2,2,67
"142597",37,"1992",1,6,1,2,2,68
"142601",37,"1992",1,5,1,2,2,68
"142607",37,"1992",2,5,1,2,2,68
"142616",37,"1992",1,5,1,2,2,68
"142623",37,"1992",1,3,1,2,2,68
"142635",37,"1992",2,6,1,2,2,63
"142637",37,"1992",1,5,1,2,2,65
"142654",37,"1992",1,6,1,2,2,68
"142671",34,"1992",1,6,1,2,2,65
"142674",34,"1992",1,5,1,2,2,68
"142684",34,"1992",1,6,1,2,2,67
"142703",34,"1992",1,5,1,2,2,68
"142731",34,"1992",1,5,1,2,2,69
"142743",34,"1992",1,4,1,2,2,67
"142748",34,"1992",2,98,1,2,2,60
"142749",34,"1992",2,5,1,2,2,67
"142751",34,"1992",2,5,1,2,2,68
"142754",34,"1992",2,6,1,1,2,70
"142779",27,"1992",2,3,1,2,2,67
"142783",27,"1992",1,3,1,1,2,60
"142804",27,"1992",2,2,1,2,2,67
"142805",27,"1992",1,4,1,2,2,68
"142810",27,"1992",2,5,2,2,2,68
"142817",27,"1992",1,2,1,2,2,65
"142827",27,"1992",1,1,2,2,2,65
"142849",27,"1992",3,3,1,2,2,67
"142850",27,"1992",3,2,1,1,2,68
"142862",27,"1992",1,6,1,2,2,68
"142874",27,"1992",1,3,1,2,2,67
"142879",27,"1992",2,4,1,2,2,68
"142880",27,"1992",1,5,1,1,2,64
"142945",1,"1992",1,6,1,2,2,68
"142946",1,"1992",1,5,1,2,2,65
"142955",1,"1992",1,6,1,2,2,68
"142959",1,"1992",1,98,4,2,2,68
"142972",1,"1992",1,3,2,2,2,68
"142985",1,"1992",1,3,1,2,2,67
"142995",17,"1992",1,2,2,2,2,65
"142997",17,"1992",1,2,2,2,2,70
"143027",17,"1992",1,6,1,1,2,68
"143032",17,"1992",1,6,3,2,2,63
"143033",17,"1992",1,3,1,2,2,68
"143046",17,"1992",1,5,1,2,2,66
"143058",17,"1992",1,98,1,1,2,66
"143089",17,"1992",1,3,1,2,2,69
"143092",17,"1992",1,5,1,2,2,70
"143120",17,"1992",1,98,1,1,2,66
"143124",17,"1992",1,6,1,2,2,68
"143125",17,"1992",1,2,1,2,2,66
"143127",17,"1992",1,3,1,2,2,68
"143134",17,"1992",1,4,1,1,2,68
"143135",17,"1992",1,1,1,2,2,64
"143157",17,"1992",1,3,1,1,2,64
"143163",17,"1992",1,4,1,1,2,64
"143164",17,"1992",1,4,1,1,2,67
"143186",17,"1992",3,98,1,1,2,67
"143195",17,"1992",1,6,1,2,2,64
"143200",17,"1992",1,98,1,2,2,61
"143201",17,"1992",1,98,1,2,2,66
"143212",17,"1992",1,5,1,2,2,70
"143213",17,"1992",1,5,1,2,2,70
"143214",17,"1992",1,5,1,2,2,70
"143223",17,"1992",1,6,1,2,2,67
"143224",17,"1992",1,6,1,2,2,67
"143226",17,"1992",1,2,1,1,2,68
"143227",17,"1992",1,2,1,1,2,68
"143228",17,"1992",1,2,1,1,2,68
"143229",17,"1992",1,2,1,1,2,68
"143241",17,"1992",1,1,1,2,2,64
"143245",17,"1992",1,4,1,1,2,64
"143249",17,"1992",1,98,1,1,2,64
"143267",13,"1992",1,98,1,2,2,70
"143269",13,"1992",1,98,1,2,2,65
"143271",13,"1992",1,2,1,2,2,68
"143280",13,"1992",1,5,1,2,2,70
"143289",13,"1992",1,3,1,2,2,68
"143295",13,"1992",1,5,2,2,2,64
"143296",13,"1992",1,5,2,2,2,64
"143298",13,"1992",2,6,1,2,2,67
"143306",2,"1992",1,3,1,2,2,70
"143314",2,"1992",1,5,3,2,2,68
"143315",2,"1992",1,5,3,2,2,67
"143319",2,"1992",1,6,1,2,2,68
"143327",2,"1992",1,1,2,2,2,70
"143329",2,"1992",1,5,1,2,2,70
"143341",2,"1992",1,5,1,2,2,68
"143347",2,"1992",1,3,2,2,2,70
"143349",2,"1992",1,3,2,2,2,68
"143352",2,"1992",1,6,2,2,2,61
"143362",21,"1993",1,6,1,2,2,64
"143381",21,"1993",1,2,1,2,2,64
"143385",26,"1993",1,6,1,2,2,66
"143389",26,"1993",1,98,1,2,2,68
"143399",26,"1993",1,6,1,2,2,66
"143406",26,"1993",1,6,1,2,2,70
"143407",26,"1993",1,6,1,2,2,70
"143409",26,"1993",1,6,1,2,2,70
"143410",26,"1993",1,6,1,2,2,64
"143413",26,"1993",1,98,1,2,2,64
"143415",26,"1993",1,98,1,2,2,64
"143439",26,"1993",1,3,2,2,2,64
"143449",28,"1993",1,6,1,2,2,68
"143450",28,"1993",1,6,1,2,2,68
"143457",28,"1993",1,6,1,2,2,66
"143462",28,"1993",2,2,1,2,2,68
"143471",4,"1993",2,4,1,2,2,68
"143473",4,"1993",2,4,1,2,2,68
"143474",4,"1993",2,3,1,2,2,60
"143475",4,"1993",1,5,1,2,2,66
"143501",4,"1993",4,1,1,2,2,68
"143512",4,"1993",1,6,1,2,2,70
"143513",4,"1993",1,6,1,2,2,70
"143521",4,"1993",1,6,1,2,2,66
"143536",26,"1993",2,98,2,2,2,70
"143546",21,"1993",1,98,2,2,2,64
"143547",21,"1993",1,5,2,2,2,68
"143552",21,"1993",2,6,1,2,2,70
"143555",21,"1993",1,98,1,2,2,64
"143558",21,"1993",1,1,1,1,2,70
"143560",21,"1993",2,6,1,2,2,65
"143561",21,"1993",1,6,2,2,2,70
"143562",21,"1993",1,6,2,2,2,70
"143563",21,"1993",1,6,2,2,2,70
"143571",21,"1993",2,3,2,2,2,66
"143573",21,"1993",1,5,1,1,2,63
"143583",21,"1993",1,6,1,2,2,65
"143597",21,"1993",1,2,2,2,2,68
"143598",21,"1993",1,2,2,2,2,68
"143604",21,"1993",2,5,2,2,2,65
"143631",21,"1993",1,6,1,2,2,68
"143647",21,"1993",1,6,1,2,2,70
"143700",21,"1993",1,5,1,2,2,66
"143703",20,"1993",1,6,1,2,2,64
"143709",20,"1993",1,6,1,2,2,70
"143732",20,"1993",1,5,1,2,2,66
"143738",20,"1993",2,1,2,2,2,70
"143742",20,"1993",1,6,1,2,2,66
"143775",19,"1993",4,5,1,2,2,68
"143788",19,"1993",2,3,1,2,2,67
"143789",19,"1993",2,3,1,2,2,67
"143794",19,"1993",5,1,1,2,2,60
"143811",32,"1993",1,1,1,2,2,66
"143822",32,"1993",1,4,1,2,2,68
"143823",32,"1993",1,4,1,2,2,67
"143824",32,"1993",1,4,1,2,2,67
"143835",8,"1993",1,6,1,2,2,68
"143836",8,"1993",1,98,1,2,2,64
"143837",8,"1993",1,98,1,2,2,66
"143859",6,"1993",1,4,4,2,2,66
"143878",6,"1993",2,5,2,2,2,60
"143891",6,"1993",2,1,1,1,2,64
"143918",12,"1993",1,3,2,2,2,70
"143921",12,"1993",1,2,2,2,2,66
"143923",12,"1993",1,2,2,2,2,63
"143941",12,"1993",1,1,1,2,2,68
"143961",12,"1993",1,5,1,2,2,66
"143967",12,"1993",1,6,1,2,2,70
"143988",9,"1993",1,6,1,2,2,65
"143993",9,"1993",2,6,1,2,2,66
"143998",9,"1993",1,6,1,2,2,65
"143999",9,"1993",1,6,1,2,2,68
"144000",9,"1993",4,1,2,2,2,67
"144038",32,"1993",1,98,1,2,2,70
"144044",32,"1993",5,3,1,2,2,65
"144048",6,"1993",1,98,1,2,2,68
"144062",6,"1993",1,6,1,2,2,64
"144063",6,"1993",1,5,1,2,2,65
"144064",6,"1993",1,5,1,2,2,68
"144065",6,"1993",1,5,1,2,2,65
"144081",6,"1993",2,98,1,2,2,60
"144082",6,"1993",2,98,1,2,2,60
"144083",6,"1993",2,98,1,2,2,60
"144091",6,"1993",3,6,2,2,2,68
"144103",6,"1993",1,5,1,2,2,70
"144104",6,"1993",1,5,1,2,2,70
"144123",18,"1993",1,3,1,1,2,64
"144130",18,"1993",2,2,2,2,2,68
"144146",18,"1993",2,3,1,1,2,68
"144183",14,"1993",1,5,1,2,2,67
"144196",10,"1993",1,6,1,2,2,68
"144199",10,"1993",1,6,1,2,2,64
"144209",10,"1993",2,2,2,2,2,64
"144210",10,"1993",2,2,2,2,2,64
"144217",10,"1993",1,1,2,2,2,70
"144218",10,"1993",1,1,2,2,2,70
"144219",10,"1993",1,1,2,2,2,70
"144222",10,"1993",2,2,2,2,2,63
"144230",10,"1993",1,3,1,2,2,68
"144279",2,"1993",2,2,1,2,2,60
"144299",15,"1993",2,6,1,2,2,70
"144301",15,"1993",5,1,1,2,2,70
"144312",15,"1993",2,6,1,2,2,68
"144313",15,"1993",2,6,1,2,2,66
"144324",15,"1993",3,2,1,2,2,67
"144344",15,"1993",1,2,1,2,2,65
"144349",15,"1993",2,3,1,1,2,68
"144357",15,"1993",1,6,1,2,2,70
"144372",3,"1993",1,2,2,1,2,68
"144387",3,"1993",1,3,1,2,2,70
"144388",3,"1993",1,3,1,2,2,68
"144389",3,"1993",1,3,1,2,2,68
"144390",3,"1993",1,3,1,2,2,65
"144401",3,"1993",1,4,1,2,2,70
"144404",3,"1993",1,3,2,2,2,64
"144412",3,"1993",1,6,1,2,2,61
"144420",3,"1993",1,5,2,2,2,68
"144423",3,"1993",1,6,1,2,2,65
"144439",7,"1993",1,5,1,2,2,64
"144445",33,"1993",4,3,1,2,2,64
"144450",33,"1993",1,5,1,2,2,64
"144469",33,"1993",2,1,1,1,2,68
"144473",25,"1993",2,3,1,2,2,68
"144474",25,"1993",5,4,1,2,2,68
"144483",25,"1993",4,5,1,2,2,66
"144487",39,"1993",1,6,1,2,2,68
"144488",39,"1993",1,6,1,2,2,70
"144497",39,"1993",1,4,2,2,2,64
"144498",39,"1993",1,6,1,2,2,67
"144502",39,"1993",1,6,1,2,2,68
"144506",39,"1993",2,2,1,2,2,65
"144521",39,"1993",1,4,1,2,2,68
"144522",39,"1993",1,4,1,2,2,68
"144532",38,"1993",1,5,1,2,2,68
"144541",38,"1993",3,3,1,2,2,68
"144543",38,"1993",3,3,1,8,2,68
"144546",38,"1993",3,3,1,1,2,69
"144547",38,"1993",3,3,1,1,2,68
"144555",38,"1993",1,4,1,2,2,68
"144578",5,"1993",1,3,1,2,2,64
"144592",40,"1993",1,6,1,2,2,70
"144594",11,"1993",4,1,1,1,2,64
"144596",11,"1993",4,1,1,1,2,63
"144601",11,"1993",2,4,1,2,2,68
"144616",11,"1993",2,1,1,2,2,65
"144618",11,"1993",1,3,1,2,2,60
"144634",11,"1993",1,98,1,2,2,68
"144635",11,"1993",2,5,1,2,2,68
"144636",11,"1993",2,5,1,2,2,68
"144637",11,"1993",1,6,1,2,2,68
"144643",11,"1993",1,4,2,2,2,64
"144645",11,"1993",3,6,1,1,2,65
"144653",11,"1993",1,4,1,2,2,70
"144656",29,"1993",1,5,1,2,2,70
"144673",29,"1993",2,1,1,2,2,67
"144676",29,"1993",2,1,1,2,2,68
"144678",29,"1993",3,1,1,2,2,68
"144689",17,"1993",3,2,2,2,2,68
"144694",17,"1993",3,2,2,2,2,65
"144698",17,"1993",3,2,2,2,2,64
"144704",17,"1993",3,98,1,2,2,68
"144705",17,"1993",1,5,1,2,2,64
"144720",17,"1993",2,2,1,1,2,63
"144726",17,"1993",1,6,1,1,2,68
"144730",17,"1993",1,6,1,1,2,70
"144731",17,"1993",1,6,1,1,2,70
"144734",17,"1993",1,2,1,2,2,63
"144735",17,"1993",1,2,1,2,2,64
"144739",17,"1993",1,4,1,1,2,62
"144761",17,"1993",2,3,1,2,2,65
"144763",17,"1993",1,3,1,1,2,64
"144769",17,"1993",1,2,1,2,2,62
"144783",35,"1993",1,6,1,2,2,65
"144803",35,"1993",2,6,1,2,2,68
"144827",24,"1993",5,5,4,2,2,64
"144828",24,"1993",5,5,4,2,2,70
"144852",35,"1993",1,6,1,2,2,65
"144868",35,"1993",1,1,1,2,2,64
"144872",30,"1993",3,5,1,2,2,70
"144877",30,"1993",3,98,1,2,2,60
"144904",30,"1993",1,5,1,2,2,64
"144913",30,"1993",1,98,1,2,2,70
"144935",31,"1993",2,3,1,1,2,67
"144942",31,"1993",1,98,1,1,2,68
"144963",31,"1993",1,3,1,2,2,66
"144967",31,"1993",1,6,1,2,2,70
"144971",31,"1993",1,1,1,2,2,70
"144973",36,"1993",1,5,4,2,2,68
"144974",36,"1993",1,2,1,2,2,70
"144982",36,"1993",1,1,1,1,2,68
"144984",36,"1993",1,3,1,2,2,65
"144993",36,"1993",1,6,1,2,2,68
"144995",36,"1993",3,1,2,2,2,60
"145022",37,"1993",2,6,1,2,2,60
"145025",37,"1993",1,5,1,2,2,66
"145027",37,"1993",1,5,1,2,2,70
"145064",34,"1993",1,3,1,2,2,66
"145065",34,"1993",1,3,1,2,2,61
"145069",34,"1993",4,1,1,2,2,68
"145104",34,"1993",2,6,1,2,2,66
"145112",34,"1993",4,98,1,2,2,67
"145113",34,"1993",3,2,1,1,2,66
"145114",34,"1993",3,5,1,2,2,70
"145115",34,"1993",3,5,1,2,2,61
"145120",34,"1993",2,3,2,2,2,67
"145121",34,"1993",2,3,2,2,2,67
"145122",34,"1993",2,3,2,2,2,65
"145124",34,"1993",2,5,2,2,2,65
"145130",34,"1993",1,2,1,1,2,65
"145131",34,"1993",1,2,1,1,2,65
"145132",34,"1993",1,2,1,1,2,65
"145134",27,"1993",1,5,1,2,2,68
"145146",27,"1993",3,4,1,1,2,68
"145152",27,"1993",2,1,1,1,2,68
"145165",27,"1993",4,2,1,2,2,68
"145174",1,"1993",2,6,1,2,2,68
"145182",1,"1993",1,5,1,2,2,65
"145193",1,"1993",3,5,1,2,2,70
"145194",1,"1993",1,6,1,2,2,68
"145198",1,"1993",3,3,1,2,2,65
"145203",1,"1993",2,98,1,2,2,67
"145204",1,"1993",2,98,1,2,2,68
"145219",1,"1993",2,2,1,1,2,62
"145232",1,"1993",2,3,4,2,2,68
"145242",1,"1993",1,5,2,1,2,65
"145252",17,"1993",1,6,1,2,2,67
"145256",17,"1993",1,6,1,2,2,63
"145262",17,"1993",1,5,1,2,2,70
"145277",17,"1993",3,98,4,2,2,60
"145282",17,"1993",1,6,1,2,2,68
"145291",17,"1993",2,3,1,1,2,65
"145300",17,"1993",1,5,1,2,2,70
"145311",17,"1993",3,98,2,2,2,65
"145313",17,"1993",1,6,1,1,2,70
"145316",17,"1993",3,5,1,1,2,68
"145349",17,"1993",1,98,4,8,2,63
"145366",13,"1993",1,3,1,2,2,68
"145367",13,"1993",1,3,1,2,2,68
"145372",2,"1993",1,6,1,2,2,70
"145376",2,"1993",2,4,1,2,2,65
"145378",2,"1993",2,6,4,1,2,68
"145384",2,"1993",3,4,1,2,2,67
"145404",2,"1993",2,5,1,2,2,60
"145432",21,"1993",1,6,1,2,2,70
"145436",21,"1993",1,1,1,1,2,64
"145446",21,"1993",1,1,1,2,2,68
"145451",21,"1993",1,6,1,2,2,68
"145452",21,"1993",1,6,1,2,2,66
"145459",21,"1993",1,3,1,2,2,68
"145460",21,"1993",1,3,1,2,2,64
"145461",21,"1993",1,3,1,2,2,63
"145467",21,"1993",1,5,1,2,2,64
"145468",21,"1993",1,5,1,2,2,70
"145469",21,"1993",1,5,1,2,2,70
"145472",21,"1993",1,6,2,2,2,63
"145481",21,"1993",1,2,1,2,2,67
"145489",21,"1993",1,98,1,2,2,68
"145507",26,"1993",1,5,1,2,2,68
"145573",26,"1993",1,5,2,2,2,64
"145581",26,"1993",2,3,2,2,2,66
"145585",26,"1993",1,3,1,2,2,68
"145588",26,"1993",1,5,1,2,2,64
"145596",26,"1993",1,6,1,2,2,64
"145597",26,"1993",1,6,1,2,2,68
"145598",26,"1993",1,6,1,2,2,70
"145604",26,"1993",2,98,2,2,2,66
"145606",26,"1993",1,5,1,2,2,68
"145613",26,"1993",1,6,1,2,2,70
"145618",26,"1993",1,5,2,2,2,70
"145632",26,"1993",1,5,1,2,2,68
"145641",26,"1993",1,5,2,2,2,68
"145642",26,"1993",2,98,1,2,2,64
"145652",26,"1993",1,5,1,2,2,65
"145670",26,"1993",1,6,1,2,2,67
"145673",26,"1993",1,5,2,2,2,64
"145676",26,"1993",1,2,1,2,2,68
"145682",28,"1993",1,6,1,2,2,68
"145683",28,"1993",1,5,1,2,2,64
"145684",28,"1993",1,5,1,2,2,70
"145685",28,"1993",1,5,1,2,2,70
"145688",28,"1993",1,2,2,2,2,70
"145690",28,"1993",1,3,1,2,2,70
"145692",28,"1993",1,3,2,2,2,65
"145712",28,"1993",1,3,1,2,2,70
"145713",28,"1993",1,5,1,2,2,70
"145720",28,"1993",2,1,1,2,2,68
"145728",28,"1993",1,2,1,2,2,70
"145730",28,"1993",1,2,1,2,2,65
"145732",28,"1993",1,1,1,2,2,68
"145733",28,"1993",1,1,1,2,2,63
"145735",28,"1993",3,3,1,2,2,64
"145742",28,"1993",2,2,1,2,2,70
"145749",28,"1993",2,2,1,2,2,64
"145755",28,"1993",1,6,1,2,2,70
"145760",28,"1993",2,98,1,2,2,64
"145761",28,"1993",2,98,1,2,2,60
"145762",28,"1993",1,2,1,2,2,67
"145765",28,"1993",1,6,1,2,2,68
"145766",28,"1993",1,5,1,2,2,70
"145769",28,"1993",1,1,2,2,2,68
"145774",28,"1993",1,1,2,2,2,65
"145777",28,"1993",2,2,1,2,2,67
"145801",4,"1993",1,6,1,2,2,70
"145816",4,"1993",2,6,1,2,2,68
"145835",4,"1993",1,6,1,2,2,67
"145838",4,"1993",2,4,1,2,2,70
"145842",4,"1993",1,1,1,2,2,68
"145845",4,"1993",2,1,1,2,2,66
"145849",4,"1993",1,3,1,2,2,70
"145856",4,"1993",2,4,1,2,2,66
"145857",4,"1993",2,4,1,2,2,65
"145861",4,"1993",1,5,1,2,2,70
"145862",4,"1993",1,6,1,2,2,68
"145871",4,"1993",2,98,1,2,2,61
"145878",4,"1993",1,1,1,1,2,63
"145879",4,"1993",1,1,1,1,2,64
"145880",4,"1993",1,1,1,1,2,64
"145887",26,"1993",2,98,1,2,2,60
"145888",26,"1993",2,98,1,2,2,60
"145893",26,"1993",1,5,1,1,2,68
"145894",26,"1993",1,5,1,1,2,70
"145903",26,"1993",1,98,1,2,2,68
"145904",26,"1993",1,98,1,2,2,66
"145905",26,"1993",1,98,1,2,2,64
"145906",26,"1993",1,98,1,2,2,68
"145932",26,"1993",1,98,2,1,2,68
"145936",26,"1993",1,6,1,2,2,66
"145944",26,"1993",1,6,1,2,2,70
"145966",21,"1993",1,6,2,2,2,70
"145974",21,"1993",1,98,2,2,2,65
"145982",21,"1993",2,2,1,1,2,64
"145984",21,"1993",1,98,1,2,2,67
"145987",21,"1993",1,5,1,2,2,67
"145988",21,"1993",1,5,1,2,2,70
"145989",21,"1993",1,5,1,2,2,67
"145999",21,"1993",1,2,2,2,2,64
"146001",21,"1993",1,5,1,2,2,67
"146005",21,"1993",1,98,2,1,2,64
"146013",21,"1993",1,3,1,1,2,67
"146048",21,"1993",1,6,1,2,2,65
"146052",21,"1993",1,6,1,2,2,61
"146053",21,"1993",1,5,2,2,2,67
"146072",21,"1993",1,3,1,2,2,64
"146078",21,"1993",1,1,1,1,2,64
"146086",21,"1993",1,98,1,2,2,66
"146110",21,"1993",1,5,1,2,2,68
"146162",21,"1993",2,5,1,2,2,67
"146171",21,"1993",1,3,2,2,2,67
"146172",21,"1993",1,3,2,2,2,67
"146192",21,"1993",1,4,1,2,2,64
"146208",21,"1993",1,4,1,2,2,64
"146212",21,"1993",1,98,2,2,2,62
"146215",21,"1993",2,98,1,2,2,70
"146216",21,"1993",2,98,1,2,2,67
"146221",21,"1993",1,4,2,2,2,68
"146241",21,"1993",1,98,1,1,2,66
"146243",21,"1993",1,1,1,1,2,65
"146244",21,"1993",1,1,1,1,2,64
"146246",21,"1993",1,98,1,2,2,67
"146252",21,"1993",1,98,1,2,2,70
"146262",21,"1993",1,5,1,2,2,68
"146285",21,"1993",1,98,2,2,2,62
"146312",21,"1993",1,98,2,2,2,64
"146313",21,"1993",1,98,2,2,2,63
"146314",21,"1993",1,98,2,2,2,67
"146316",21,"1993",1,98,2,2,2,64
"146318",21,"1993",1,98,2,2,2,64
"146333",21,"1993",1,6,1,2,2,68
"146344",22,"1993",1,6,2,2,2,68
"146351",22,"1993",1,2,1,2,2,65
"146354",22,"1993",1,3,1,2,2,62
"146369",22,"1993",1,5,1,2,2,67
"146379",22,"1993",1,3,2,2,2,64
"146383",22,"1993",2,98,2,2,2,64
"146409",21,"1993",1,6,1,2,2,65
"146413",21,"1993",1,6,1,2,2,64
"146421",21,"1993",1,6,4,2,2,66
"146432",21,"1993",1,6,4,2,2,70
"146433",21,"1993",1,6,4,2,2,70
"146435",21,"1993",1,6,4,2,2,70
"146437",21,"1993",1,6,1,2,2,68
"146450",21,"1993",1,2,2,2,2,65
"146451",21,"1993",1,2,2,2,2,68
"146452",21,"1993",1,2,2,2,2,64
"146456",21,"1993",1,2,1,2,2,67
"146466",21,"1993",1,6,1,2,2,70
"146485",20,"1993",1,6,1,2,2,68
"146493",20,"1993",1,6,1,2,2,64
"146507",20,"1993",2,5,1,2,2,70
"146511",20,"1993",1,6,1,8,2,60
"146513",20,"1993",1,98,1,1,2,64
"146536",20,"1993",1,6,1,2,2,68
"146547",20,"1993",1,6,2,2,2,70
"146562",20,"1993",1,6,1,2,2,68
"146581",20,"1993",1,5,1,2,2,60
"146593",20,"1993",1,98,1,2,2,65
"146596",16,"1993",1,3,1,2,2,70
"146605",16,"1993",1,6,1,2,2,61
"146610",16,"1993",1,98,1,2,2,68
"146624",16,"1993",1,5,1,2,2,60
"146638",16,"1993",1,6,1,2,2,70
"146654",16,"1993",2,3,1,2,2,65
"146662",16,"1993",1,4,1,2,2,68
"146666",19,"1993",1,6,1,2,2,68
"146674",19,"1993",1,5,1,2,2,65
"146689",19,"1993",1,5,1,2,2,67
"146695",19,"1993",2,2,1,2,2,70
"146705",19,"1993",1,3,1,2,2,68
"146715",19,"1993",1,6,1,2,2,68
"146745",19,"1993",3,1,1,2,2,65
"146746",19,"1993",3,3,1,2,2,62
"146747",19,"1993",3,3,1,2,2,64
"146761",19,"1993",1,5,1,2,2,70
"146762",19,"1993",2,3,1,2,2,67
"146766",19,"1993",1,4,2,2,2,60
"146772",19,"1993",1,6,1,2,2,68
"146789",19,"1993",1,6,1,2,2,70
"146799",19,"1993",3,3,1,2,2,68
"146804",19,"1993",1,6,1,2,2,67
"146817",19,"1993",1,4,1,2,2,68
"146835",19,"1993",1,5,1,2,2,67
"146837",19,"1993",1,6,1,2,2,65
"146839",19,"1993",1,1,1,2,2,68
"146842",19,"1993",1,98,1,2,2,65
"146844",19,"1993",1,1,2,2,2,67
"146852",32,"1993",1,5,1,2,2,67
"146860",32,"1993",1,6,1,2,2,68
"146870",32,"1993",4,3,1,2,2,66
"146889",32,"1993",1,5,1,2,2,68
"146897",32,"1993",2,5,1,2,2,62
"146914",32,"1993",1,6,1,2,2,70
"146926",32,"1993",2,3,1,2,2,70
"146928",32,"1993",1,5,1,2,2,65
"146934",32,"1993",2,3,2,2,2,70
"146936",32,"1993",1,6,1,2,2,68
"146943",32,"1993",1,5,1,2,2,70
"146958",32,"1993",1,2,2,2,2,70
"146966",32,"1993",2,5,1,2,2,67
"146972",32,"1993",1,6,1,2,2,64
"146984",8,"1993",1,6,1,2,2,70
"146986",8,"1993",1,5,1,2,2,70
"147015",8,"1993",2,98,1,2,2,70
"147018",8,"1993",1,6,1,2,2,65
"147019",8,"1993",1,6,1,2,2,66
"147021",8,"1993",1,98,1,2,2,70
"147030",8,"1993",1,3,1,2,2,70
"147031",8,"1993",1,3,1,2,2,70
"147040",8,"1993",1,1,2,2,2,68
"147041",8,"1993",1,2,2,2,2,64
"147049",8,"1993",1,5,1,2,2,67
"147078",8,"1993",1,5,1,2,2,70
"147089",8,"1993",1,4,1,2,2,70
"147103",8,"1993",1,2,2,2,2,66
"147106",8,"1993",1,1,2,2,2,66
"147111",6,"1993",1,5,1,2,2,70
"147128",6,"1993",1,5,1,1,2,67
"147129",6,"1993",1,5,1,1,2,67
"147130",6,"1993",1,5,1,1,2,67
"147146",6,"1993",1,3,2,2,2,68
"147155",6,"1993",2,3,1,2,2,66
"147175",6,"1993",1,4,2,2,2,64
"147176",6,"1993",1,4,2,2,2,64
"147183",6,"1993",1,2,1,1,2,64
"147220",6,"1993",1,5,1,2,2,70
"147233",6,"1993",1,4,1,2,2,70
"147234",6,"1993",1,4,1,2,2,70
"147240",6,"1993",1,1,2,2,2,68
"147246",6,"1993",1,4,2,2,2,64
"147247",6,"1993",1,4,2,2,2,64
"147259",6,"1993",1,3,1,1,2,66
"147284",6,"1993",1,6,2,2,2,68
"147296",6,"1993",1,5,2,2,2,70
"147300",12,"1993",4,4,1,2,2,66
"147312",12,"1993",1,1,2,2,2,61
"147319",12,"1993",1,6,1,2,2,65
"147326",12,"1993",1,5,2,2,2,70
"147329",12,"1993",1,3,1,2,2,61
"147330",12,"1993",1,6,1,2,2,67
"147356",12,"1993",1,6,2,2,2,67
"147377",12,"1993",2,3,2,2,2,70
"147389",12,"1993",1,6,1,2,2,70
"147390",12,"1993",1,6,1,2,2,70
"147393",12,"1993",1,6,1,2,2,69
"147396",12,"1993",1,2,1,2,2,68
"147419",12,"1993",1,5,1,2,2,60
"147420",12,"1993",1,5,1,2,2,60
"147430",12,"1993",1,5,1,2,2,70
"147444",12,"1993",1,3,1,2,2,65
"147457",12,"1993",1,1,2,2,2,68
"147458",12,"1993",1,1,2,2,2,67
"147468",12,"1993",1,6,1,2,2,68
"147497",12,"1993",1,5,1,2,2,65
"147510",12,"1993",1,2,1,2,2,67
"147516",12,"1993",2,1,1,2,2,67
"147523",12,"1993",1,2,1,2,2,68
"147524",12,"1993",1,2,1,2,2,68
"147539",12,"1993",1,6,2,2,2,68
"147540",12,"1993",1,6,2,2,2,68
"147542",12,"1993",1,4,2,2,2,68
"147556",12,"1993",1,3,2,2,2,65
"147559",12,"1993",1,98,2,2,2,64
"147564",12,"1993",1,98,1,2,2,60
"147600",12,"1993",1,98,1,2,2,68
"147605",12,"1993",1,3,1,2,2,70
"147629",12,"1993",2,3,1,2,2,68
"147634",9,"1993",1,5,1,2,2,66
"147667",9,"1993",2,2,1,2,2,67
"147681",9,"1993",1,3,1,2,2,66
"147690",7,"1993",1,4,1,2,2,70
"147708",7,"1993",1,1,1,2,2,68
"147715",7,"1993",1,2,2,2,2,60
"147717",7,"1993",1,5,1,2,2,70
"147730",7,"1993",1,5,2,2,2,64
"147731",7,"1993",1,5,2,2,2,64
"147732",7,"1993",1,5,2,2,2,66
"147733",7,"1993",1,5,2,2,2,70
"147735",7,"1993",1,1,1,2,2,68
"147740",7,"1993",1,1,2,2,2,62
"147742",7,"1993",2,3,1,2,2,63
"147752",7,"1993",1,6,1,2,2,68
"147757",7,"1993",1,6,1,2,2,66
"147766",7,"1993",1,6,1,2,2,68
"147801",32,"1993",1,3,1,2,2,64
"147803",32,"1993",1,5,1,2,2,68
"147811",32,"1993",1,5,1,2,2,68
"147847",6,"1993",1,98,1,2,2,68
"147882",6,"1993",1,2,1,2,2,61
"147885",6,"1993",1,98,1,2,2,68
"147894",6,"1993",1,6,1,2,2,63
"147915",6,"1993",1,98,1,2,2,67
"147927",6,"1993",1,4,1,2,2,68
"147928",6,"1993",1,4,1,2,2,68
"147929",6,"1993",1,4,1,2,2,68
"147933",6,"1993",1,5,2,2,2,70
"147945",6,"1993",1,2,2,2,2,64
"147956",6,"1993",1,5,1,2,2,68
"147958",6,"1993",1,6,1,2,2,67
"147959",6,"1993",1,6,1,1,2,63
"147964",6,"1993",1,5,1,1,2,66
"147969",6,"1993",1,5,1,2,2,66
"147975",6,"1993",1,6,1,2,2,68
"147976",6,"1993",2,6,1,2,2,66
"147982",6,"1993",1,3,1,2,2,65
"147995",18,"1993",2,2,1,2,2,64
"147996",18,"1993",2,2,1,2,2,64
