"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"93759",15,"1987",3,3,2,2,2,68
"93772",15,"1987",1,98,2,2,2,68
"93916",11,"1987",2,1,2,2,2,68
"94005",24,"1987",3,98,2,2,2,62
"94328",21,"1987",1,3,2,2,2,65
"94358",26,"1987",1,98,2,2,2,64
"94390",26,"1987",1,1,2,2,2,68
"94418",26,"1987",1,98,2,2,2,68
"94455",26,"1987",1,1,2,2,2,68
"94521",28,"1987",1,1,2,2,2,65
"94558",28,"1987",1,98,2,2,2,64
"94559",28,"1987",1,98,2,2,2,65
"94638",4,"1987",1,3,2,2,2,64
"94778",21,"1987",1,98,2,2,2,62
"94792",21,"1987",1,1,2,2,2,68
"94794",21,"1987",1,1,2,2,2,68
"94821",21,"1987",1,98,2,2,2,68
"94836",21,"1987",1,98,2,2,2,65
"94837",21,"1987",1,98,2,2,2,65
"94860",21,"1987",1,3,2,2,2,64
"94861",21,"1987",1,2,2,2,2,64
"94939",21,"1987",2,3,2,2,2,64
"94941",21,"1987",2,3,2,2,2,64
"94942",21,"1987",1,1,2,2,2,65
"94969",21,"1987",2,5,2,2,2,64
"95007",21,"1987",1,6,2,2,2,64
"95008",21,"1987",1,6,2,2,2,68
"95011",21,"1987",1,6,2,2,2,65
"95012",21,"1987",1,6,2,2,2,68
"95118",22,"1987",1,1,2,2,2,65
"95119",22,"1987",1,1,2,2,2,67
"95324",16,"1987",1,1,2,2,2,68
"95352",16,"1987",1,1,2,2,2,64
"95581",19,"1987",1,1,2,2,2,68
"95659",32,"1987",1,98,2,2,2,65
"95682",32,"1987",1,4,2,2,2,68
"95832",8,"1987",1,98,2,2,2,68
"95896",6,"1987",1,3,2,8,2,65
"95897",6,"1987",1,3,2,8,2,68
"95898",6,"1987",1,3,2,8,2,68
"95928",6,"1987",1,5,2,2,2,67
"95954",6,"1987",1,2,2,2,2,64
"95990",6,"1987",1,1,2,2,2,64
"96009",6,"1987",1,3,2,2,2,65
"96094",6,"1987",2,2,2,2,2,67
"96166",12,"1987",2,1,2,2,2,64
"96167",12,"1987",2,1,2,2,2,65
"96196",12,"1987",2,98,2,2,2,64
"96197",12,"1987",2,98,2,2,2,65
"96207",12,"1987",2,98,2,2,2,64
"96260",12,"1987",2,5,2,2,2,64
"96261",12,"1987",2,5,2,2,2,64
"96300",12,"1987",1,4,2,2,2,64
"96305",12,"1987",2,2,2,2,2,65
"96306",12,"1987",2,2,2,2,2,65
"96307",12,"1987",2,2,2,2,2,65
"96314",12,"1987",1,3,2,2,2,64
"96358",12,"1987",1,2,2,2,2,68
"96384",12,"1987",1,3,2,2,2,65
"96410",12,"1987",2,1,2,2,2,67
"96430",12,"1987",1,98,2,2,2,68
"96450",12,"1987",1,98,2,2,2,65
"96452",12,"1987",1,98,2,2,2,68
"96455",12,"1987",1,5,2,2,2,65
"96563",9,"1987",2,1,2,2,2,64
"96679",16,"1987",1,1,2,2,2,68
"96920",18,"1987",2,5,2,2,2,68
"97085",14,"1987",2,2,2,2,2,65
"97149",10,"1987",2,2,2,2,2,65
"97312",10,"1987",1,3,2,2,2,68
"97419",2,"1987",2,2,2,2,2,64
"97423",2,"1987",1,2,2,2,2,64
"97524",15,"1987",1,1,2,2,2,63
"97696",15,"1987",1,1,2,2,2,63
"97702",15,"1987",2,2,2,2,2,65
"97874",39,"1987",1,3,2,2,2,68
"97875",39,"1987",1,3,2,2,2,65
"97886",39,"1987",1,6,2,2,2,68
"97891",39,"1987",1,1,2,2,2,65
"97893",39,"1987",2,1,2,2,2,68
"97900",39,"1987",1,6,2,2,2,67
"97902",39,"1987",1,98,2,2,2,68
"98327",39,"1987",1,98,2,2,2,63
"98388",38,"1987",1,1,2,2,2,68
"98541",5,"1987",1,2,2,2,2,67
"98542",5,"1987",1,2,2,2,2,64
"98569",40,"1987",2,3,2,2,2,60
"98599",11,"1987",3,98,2,2,2,68
"98654",11,"1987",1,98,2,2,2,68
"98696",11,"1987",1,3,2,2,2,68
"99013",17,"1987",2,1,2,2,2,62
"99190",35,"1987",2,5,2,2,2,67
"99445",30,"1987",1,4,2,2,2,65
"99553",31,"1987",1,5,2,2,2,65
"100463",17,"1987",1,1,2,2,2,65
"100465",17,"1987",1,2,2,2,2,68
"100558",17,"1987",1,3,2,2,2,62
"100577",13,"1987",1,5,2,2,2,60
"100833",26,"1988",1,98,2,2,2,68
"100840",26,"1988",1,1,2,2,2,65
"100870",26,"1988",1,1,2,2,2,67
"100871",26,"1988",1,1,2,2,2,67
"100902",26,"1988",1,1,2,2,2,64
"100904",26,"1988",1,1,2,2,2,67
"100905",26,"1988",1,1,2,2,2,68
"100931",26,"1988",1,98,2,2,2,65
"100991",26,"1988",1,3,2,2,2,65
"101167",4,"1988",1,2,2,2,2,68
"101229",4,"1988",2,3,2,2,2,65
"101577",21,"1988",1,5,2,2,2,64
"101635",21,"1988",2,98,2,2,2,68
"101642",21,"1988",2,98,2,2,2,64
"101769",22,"1988",1,3,2,1,2,68
"101859",21,"1988",1,5,2,2,2,68
"101912",21,"1988",1,98,2,1,2,65
"101914",21,"1988",1,98,2,1,2,65
"102572",8,"1988",2,1,2,2,2,65
"102577",8,"1988",2,98,2,2,2,68
"102578",8,"1988",2,98,2,2,2,67
"102579",8,"1988",2,98,2,2,2,64
"102580",8,"1988",2,98,2,2,2,60
"102628",6,"1988",2,4,2,2,2,60
"102662",6,"1988",1,1,2,2,2,64
"102663",6,"1988",1,3,2,2,2,65
"102707",6,"1988",1,5,2,2,2,68
"102747",6,"1988",1,6,2,2,2,68
"102803",6,"1988",1,2,2,2,2,65
"102835",6,"1988",2,1,2,2,2,68
"102837",6,"1988",2,2,2,2,2,68
"102952",12,"1988",1,3,2,2,2,65
"103041",12,"1988",3,2,2,2,2,63
"103054",12,"1988",1,3,2,2,2,68
"103077",12,"1988",1,5,2,2,2,68
"103079",12,"1988",1,4,2,2,2,67
"103111",12,"1988",1,3,2,2,2,62
"103153",12,"1988",1,98,2,2,2,65
"103175",12,"1988",2,4,2,2,2,65
"103181",12,"1988",1,2,2,2,2,68
"103182",12,"1988",1,2,2,2,2,68
"103218",12,"1988",1,5,2,2,2,63
"103249",12,"1988",1,2,2,2,2,68
"103284",12,"1988",1,1,2,2,2,65
"103389",9,"1988",2,1,2,2,2,65
"103462",7,"1988",1,3,2,2,2,63
"103472",7,"1988",1,2,2,2,2,65
"103810",18,"1988",1,3,2,2,2,64
"103811",18,"1988",1,3,2,2,2,64
"103912",18,"1988",3,3,2,2,2,65
"104246",10,"1988",3,1,2,2,2,68
"104384",23,"1988",1,5,2,2,2,68
"104507",2,"1988",1,6,2,2,2,68
"104512",2,"1988",1,4,2,2,2,60
"104516",2,"1988",3,98,2,2,2,65
"104518",2,"1988",3,98,2,2,2,64
"104527",2,"1988",1,2,2,2,2,65
"104531",2,"1988",2,1,2,2,2,65
"104537",2,"1988",1,1,2,2,2,62
"104567",2,"1988",1,2,2,2,2,60
"104568",2,"1988",1,2,2,2,2,60
"104587",2,"1988",1,2,2,2,2,68
"104711",15,"1988",2,98,2,2,2,65
"104773",15,"1988",3,2,2,2,2,68
"104890",15,"1988",1,6,2,2,2,65
"105053",3,"1988",2,2,2,2,2,68
"105138",39,"1988",2,1,2,2,2,68
"105146",39,"1988",1,98,2,2,2,68
"105158",39,"1988",5,1,2,2,2,65
"105159",39,"1988",5,1,2,2,2,68
"105162",39,"1988",3,1,2,2,2,68
"105166",39,"1988",3,1,2,2,2,68
"105332",25,"1988",1,1,2,2,2,68
"105530",39,"1988",1,98,2,2,2,68
"105566",39,"1988",1,98,2,2,2,68
"105617",39,"1988",1,2,2,2,2,65
"105621",39,"1988",1,1,2,2,2,65
"105666",39,"1988",1,6,2,2,2,68
"105708",38,"1988",1,1,2,2,2,68
"105800",38,"1988",4,4,2,2,2,65
"105802",38,"1988",4,4,2,2,2,65
"105894",5,"1988",1,3,2,2,2,67
"105999",11,"1988",1,1,2,2,2,68
"106078",11,"1988",3,1,2,2,2,64
"106161",29,"1988",2,1,2,2,2,68
"106201",29,"1988",1,1,2,2,2,68
"106248",17,"1988",3,98,2,2,2,68
"106278",17,"1988",1,98,2,2,2,68
"106381",17,"1988",1,98,2,2,2,65
"106450",17,"1988",1,2,2,2,2,64
"106520",24,"1988",1,1,2,2,2,68
"106539",24,"1988",1,4,2,2,2,65
"106540",35,"1988",1,1,2,2,2,64
"107189",31,"1988",1,5,2,2,2,67
"107776",34,"1988",1,1,2,2,2,68
"107777",34,"1988",1,1,2,2,2,65
"108328",17,"1988",2,98,2,2,2,64
"108530",17,"1988",1,5,2,2,2,68
"108744",26,"1988",1,3,2,2,2,64
"108798",4,"1988",1,1,2,2,2,68
"108839",21,"1988",1,98,2,2,2,67
"108943",12,"1988",1,1,2,2,2,60
"109158",39,"1988",2,5,2,2,2,64
"109200",5,"1988",2,2,2,2,2,65
"109203",5,"1988",1,1,2,2,2,64
"109295",17,"1988",1,1,2,2,2,65
"109378",36,"1988",1,1,2,2,2,65
"109464",17,"1988",1,1,2,2,2,64
"109470",17,"1988",1,98,2,2,2,68
"109471",17,"1988",1,98,2,2,2,65
"109472",17,"1988",1,98,2,2,2,67
"109480",2,"1988",2,1,2,2,2,64
"109481",2,"1988",2,1,2,2,2,65
"109631",26,"1989",1,4,2,2,2,65
"109871",26,"1989",1,1,2,2,2,68
"109895",21,"1989",1,2,2,2,2,64
"109916",21,"1989",1,98,2,2,2,65
"110088",22,"1989",1,3,2,2,2,68
"110128",21,"1989",1,5,2,2,2,67
"110182",20,"1989",2,3,2,2,2,68
"110454",8,"1989",1,1,2,2,2,68
"110530",6,"1989",1,98,2,2,2,64
"110577",6,"1989",3,4,2,2,2,68
"110642",6,"1989",3,3,2,2,2,67
"110669",12,"1989",3,3,2,2,2,65
"110716",12,"1989",2,1,2,2,2,60
"110777",12,"1989",2,98,2,2,2,68
"110840",12,"1989",1,3,2,2,2,68
"111007",7,"1989",1,5,2,2,2,68
"111194",6,"1989",1,98,2,2,2,68
"111251",18,"1989",1,3,2,2,2,64
"111254",18,"1989",1,3,2,2,2,68
"111255",18,"1989",1,3,2,2,2,64
"111256",18,"1989",1,3,2,2,2,68
"111447",10,"1989",2,3,2,2,2,68
"111623",23,"1989",2,5,2,2,2,65
"111645",2,"1989",4,3,2,2,2,64
"111667",2,"1989",1,2,2,2,2,64
"111703",2,"1989",1,2,2,2,2,64
"111740",15,"1989",1,3,2,2,2,68
"111749",15,"1989",3,2,2,2,2,65
"111790",15,"1989",2,1,2,2,2,64
"111822",15,"1989",5,3,2,2,2,68
"111835",15,"1989",1,1,2,2,2,64
"111921",15,"1989",3,1,2,2,2,65
"112075",39,"1989",1,5,2,2,2,65
"112095",39,"1989",1,1,2,2,2,67
"112238",25,"1989",2,1,2,2,2,68
"112349",39,"1989",2,98,2,2,2,65
"112403",39,"1989",1,2,2,2,2,68
"112404",39,"1989",1,2,2,2,2,68
"112405",39,"1989",1,2,2,2,2,68
"112509",38,"1989",3,1,2,2,2,67
"112514",38,"1989",1,1,2,2,2,63
"112956",17,"1989",1,3,2,2,2,68
"113292",36,"1989",1,2,2,2,2,65
"113717",34,"1989",2,4,2,2,2,62
"113911",1,"1989",1,5,2,2,2,65
"113945",17,"1989",1,2,2,2,2,68
"114072",17,"1989",1,2,2,2,2,68
"114077",17,"1989",1,5,2,2,2,67
"114408",26,"1989",1,98,2,2,2,64
"114417",26,"1989",1,2,2,2,2,62
"114478",28,"1989",1,6,2,2,2,68
"114663",21,"1989",1,98,2,2,2,63
"114665",21,"1989",1,98,2,2,2,64
"114700",21,"1989",1,98,2,2,2,64
"114718",21,"1989",1,98,2,2,2,64
"114719",21,"1989",1,98,2,2,2,64
"114734",21,"1989",1,98,2,2,2,68
"114766",21,"1989",1,98,2,2,2,68
"114783",21,"1989",1,6,2,2,2,68
"114801",21,"1989",1,98,2,2,2,64
"114803",21,"1989",1,98,2,2,2,68
"115028",19,"1989",1,1,2,2,2,68
"115124",8,"1989",1,98,2,2,2,68
"115126",8,"1989",1,98,2,2,2,68
"115154",8,"1989",2,2,2,2,2,65
"115194",8,"1989",1,1,2,2,2,62
"115195",8,"1989",1,1,2,2,2,64
"115238",6,"1989",1,1,2,2,2,64
"115256",6,"1989",1,98,2,2,2,65
"115320",6,"1989",1,4,2,2,2,64
"115321",6,"1989",1,4,2,2,2,65
"115456",12,"1989",1,1,2,2,2,64
"115573",7,"1989",2,2,2,2,2,60
"115577",7,"1989",1,1,2,2,2,68
"115676",18,"1989",1,98,2,2,2,68
"115936",10,"1989",1,2,2,2,2,68
"116011",23,"1989",1,6,2,2,2,68
"116021",23,"1989",1,3,2,2,2,68
"116065",2,"1989",2,2,2,2,2,68
"116114",15,"1989",2,2,2,2,2,65
"116127",15,"1989",1,5,2,2,2,68
"116189",15,"1989",1,3,2,2,2,64
"116205",15,"1989",2,4,2,2,2,68
"116258",15,"1989",1,1,2,2,2,68
"116302",3,"1989",1,98,2,2,2,65
"116303",3,"1989",1,98,2,2,2,65
"116386",39,"1989",1,1,2,2,2,63
"116401",39,"1989",2,1,2,2,2,64
"116404",39,"1989",1,6,2,2,2,68
"116405",39,"1989",1,1,2,2,2,64
"116436",33,"1989",2,1,2,2,2,68
"116496",33,"1989",1,2,2,2,2,67
"116547",25,"1989",2,1,2,2,2,67
"116617",39,"1989",1,4,2,2,2,68
"116658",39,"1989",1,5,2,2,2,68
"116661",39,"1989",1,98,2,2,2,68
"116745",38,"1989",1,3,2,2,2,68
"116761",38,"1989",1,5,2,2,2,63
"116889",11,"1989",2,2,2,1,2,64
"117084",17,"1989",1,98,2,2,2,64
"117085",17,"1989",1,98,2,2,2,64
"117164",35,"1989",1,1,2,2,2,64
"117176",24,"1989",1,6,2,2,2,65
"117195",35,"1989",1,2,2,2,2,64
"117202",35,"1989",1,98,2,2,2,64
"117250",24,"1989",1,1,2,2,2,64
"117580",34,"1989",1,3,2,2,2,68
"117581",34,"1989",1,3,2,2,2,68
"118022",17,"1989",1,1,2,2,2,68
"118024",17,"1989",1,1,2,2,2,62
"118025",17,"1989",1,5,2,2,2,64
"118074",17,"1989",1,2,2,2,2,65
"118158",26,"1990",1,98,2,2,2,65
"118159",26,"1990",1,2,2,2,2,65
"118162",26,"1990",3,1,2,2,2,60
"118163",26,"1990",3,98,2,2,2,63
"118203",26,"1990",2,5,2,2,2,65
"118260",21,"1990",1,2,2,2,2,64
"118372",22,"1990",1,6,2,2,2,64
"118532",6,"1990",1,3,2,2,2,64
"118541",6,"1990",1,98,2,2,2,68
"118542",6,"1990",1,6,2,2,2,64
"118543",6,"1990",1,6,2,2,2,64
"118552",6,"1990",1,5,2,2,2,64
"118644",12,"1990",4,1,2,2,2,60
"118645",12,"1990",4,1,2,2,2,64
"118734",16,"1990",1,2,2,2,2,67
"118791",6,"1990",1,4,2,2,2,68
"118969",23,"1990",1,1,2,2,2,63
"118981",23,"1990",1,3,2,2,2,64
"118982",23,"1990",1,3,2,2,2,64
"119013",2,"1990",2,2,2,2,2,65
"119051",15,"1990",3,2,2,2,2,64
"119052",15,"1990",3,2,2,2,2,64
"119092",15,"1990",1,1,2,2,2,65
"119130",3,"1990",1,4,2,2,2,68
"119500",24,"1990",4,5,2,2,2,64
"119698",34,"1990",1,1,2,2,2,68
"120058",21,"1990",1,1,2,2,2,62
"120145",26,"1990",1,2,2,2,2,67
"120175",26,"1990",1,3,2,2,2,68
"120256",26,"1990",1,98,2,2,2,64
"120271",26,"1990",1,5,2,2,2,68
"120351",28,"1990",1,3,2,2,2,68
"120430",21,"1990",1,98,2,2,2,64
"120431",21,"1990",1,98,2,2,2,64
"120479",21,"1990",1,98,2,2,2,64
"120576",21,"1990",1,1,2,2,2,64
"120596",21,"1990",1,98,2,2,2,63
"120625",21,"1990",2,98,2,2,2,64
"120657",21,"1990",2,1,2,2,2,64
"120680",21,"1990",1,98,2,2,2,64
"120681",21,"1990",1,98,2,2,2,64
"120682",21,"1990",1,98,2,2,2,65
"120683",21,"1990",1,98,2,2,2,68
"120685",21,"1990",1,98,2,2,2,68
"120761",22,"1990",2,1,2,2,2,68
"120944",16,"1990",1,5,2,2,2,64
"121147",8,"1990",1,1,2,2,2,65
"121187",8,"1990",1,6,2,2,2,65
"121199",8,"1990",2,2,2,2,2,68
"121211",8,"1990",1,5,2,2,2,68
"121212",8,"1990",1,1,2,2,2,67
"121213",8,"1990",1,98,2,2,2,68
"121222",8,"1990",1,98,2,2,2,65
"121249",8,"1990",1,3,2,2,2,68
"121315",6,"1990",1,98,2,2,2,65
"121342",6,"1990",1,2,2,2,2,64
"121380",6,"1990",2,5,2,2,2,68
"121385",6,"1990",1,2,2,2,2,65
"121392",6,"1990",1,1,2,2,2,68
"121431",6,"1990",1,98,2,2,2,64
"121456",6,"1990",1,98,2,2,2,65
"121469",6,"1990",1,1,2,2,2,68
"121481",6,"1990",1,1,2,2,2,64
"121579",12,"1990",1,1,2,2,2,64
"121596",12,"1990",1,2,2,2,2,65
"121653",12,"1990",2,2,2,2,2,64
"121654",12,"1990",2,2,2,2,2,63
"121685",12,"1990",1,98,2,2,2,65
"121726",12,"1990",2,1,2,2,2,68
"121780",12,"1990",1,5,2,2,2,65
"121960",7,"1990",1,1,2,2,2,68
"122117",6,"1990",1,98,2,2,2,65
"122120",6,"1990",1,98,2,2,2,64
"122271",18,"1990",2,2,2,2,2,64
"122435",14,"1990",1,1,2,2,2,65
"122647",10,"1990",2,1,2,2,2,68
"122822",2,"1990",3,5,2,2,2,68
"122826",2,"1990",1,98,2,2,2,64
"123005",15,"1990",2,1,2,2,2,65
"123207",3,"1990",2,3,2,2,2,64
"123282",3,"1990",1,2,2,2,2,65
"123309",3,"1990",2,98,2,2,2,68
"123371",39,"1990",1,2,2,2,2,68
"123402",39,"1990",1,5,2,2,2,64
"123414",39,"1990",2,1,2,2,2,64
"123427",39,"1990",1,98,2,2,2,64
"123428",39,"1990",1,98,2,2,2,68
"123429",39,"1990",1,98,2,2,2,68
"123430",39,"1990",1,2,2,2,2,65
"123434",39,"1990",1,2,2,2,2,68
"123435",39,"1990",1,2,2,2,2,68
"123436",39,"1990",1,2,2,2,2,68
"123674",39,"1990",1,98,2,2,2,65
"123744",39,"1990",2,4,2,2,2,64
"123787",39,"1990",1,98,2,2,2,68
"123788",39,"1990",1,98,2,2,2,68
"123796",39,"1990",1,4,2,2,2,68
"123797",39,"1990",1,4,2,2,2,68
"123855",38,"1990",1,5,2,2,2,64
"123948",38,"1990",2,2,2,2,2,68
"123989",5,"1990",2,6,2,2,2,68
"123997",5,"1990",2,2,2,2,2,67
"124212",29,"1990",1,1,2,2,2,62
"124474",17,"1990",1,98,2,2,2,64
"124494",17,"1990",1,98,2,2,2,65
"124495",17,"1990",1,98,2,2,2,65
"124570",35,"1990",3,2,2,2,2,64
"124642",35,"1990",1,1,2,2,2,63
"124843",30,"1990",1,98,2,2,2,68
"125375",27,"1990",2,1,2,2,2,68
"125376",27,"1990",2,1,2,2,2,65
"125377",27,"1990",2,1,2,2,2,68
"125458",27,"1990",2,6,2,2,2,68
"125459",27,"1990",2,5,2,2,2,65
"125797",17,"1990",1,98,2,2,2,62
"125918",17,"1990",2,98,2,2,2,67
"125928",17,"1990",1,1,2,2,2,64
"125931",17,"1990",1,5,2,2,2,64
"125978",17,"1990",1,98,2,2,2,68
"126306",26,"1991",1,98,2,2,2,64
"126407",26,"1991",1,98,2,2,2,64
"126418",26,"1991",2,5,2,2,2,68
"126492",28,"1991",1,5,2,2,2,68
"126625",26,"1991",1,3,2,2,2,68
"126627",26,"1991",1,3,2,2,2,68
"126636",26,"1991",1,98,2,2,2,65
"126675",21,"1991",1,3,2,2,2,64
"126707",21,"1991",1,5,2,8,2,65
"126751",21,"1991",1,98,2,1,2,64
"126829",21,"1991",1,2,2,2,2,68
"126858",21,"1991",1,6,2,2,2,65
"126871",21,"1991",1,98,2,2,2,64
"126948",21,"1991",1,3,2,2,2,64
"126952",21,"1991",1,98,2,2,2,67
"126998",21,"1991",1,98,2,2,2,68
"127008",21,"1991",1,98,2,2,2,64
"127058",22,"1991",1,3,2,2,2,64
"127061",22,"1991",1,98,2,2,2,67
"127080",22,"1991",2,2,2,2,2,64
"127085",22,"1991",1,2,2,2,2,63
"127145",21,"1991",1,98,2,2,2,65
"127197",20,"1991",1,1,2,2,2,65
"127330",16,"1991",2,98,2,2,2,65
"127504",19,"1991",2,98,2,2,2,64
"127554",8,"1991",2,4,2,2,2,64
"127599",8,"1991",3,1,2,2,2,64
"127630",8,"1991",1,98,2,2,2,68
"127632",8,"1991",1,98,2,2,2,62
"127667",6,"1991",2,3,2,2,2,64
"127668",6,"1991",2,3,2,2,2,68
"127747",6,"1991",2,2,2,2,2,68
"127763",6,"1991",1,3,2,2,2,64
"127793",6,"1991",1,3,2,2,2,65
"127794",6,"1991",1,3,2,2,2,65
"127796",6,"1991",1,3,2,2,2,65
"127810",6,"1991",1,1,2,2,2,64
"127812",6,"1991",1,1,2,2,2,65
"127825",6,"1991",1,1,2,2,2,68
"127855",6,"1991",1,6,2,2,2,64
"127887",6,"1991",1,98,2,2,2,65
"127928",12,"1991",1,98,2,2,2,60
"127929",12,"1991",1,98,2,2,2,68
"128036",12,"1991",1,98,2,2,2,68
"128037",12,"1991",1,98,2,2,2,68
"128144",12,"1991",3,1,2,2,2,64
"128145",12,"1991",3,1,2,2,2,64
"128146",12,"1991",3,1,2,2,2,68
"128172",12,"1991",3,2,2,2,2,68
"128174",12,"1991",3,2,2,2,2,68
"128175",12,"1991",1,98,2,2,2,64
"128221",12,"1991",1,1,2,2,2,68
"128248",12,"1991",1,1,2,2,2,65
"128250",12,"1991",1,98,2,2,2,65
"128331",12,"1991",1,1,2,2,2,67
"128394",9,"1991",1,1,2,2,2,60
"128898",18,"1991",1,2,2,2,2,64
"128997",14,"1991",2,4,2,2,2,64
"129139",10,"1991",1,1,2,2,2,65
"129214",10,"1991",2,3,2,2,2,65
"129274",10,"1991",1,1,2,2,2,67
"129347",10,"1991",4,2,2,2,2,65
"129429",10,"1991",2,2,2,2,2,64
"129545",2,"1991",1,6,2,2,2,65
"129565",2,"1991",1,2,2,2,2,63
"129670",15,"1991",1,2,2,2,2,64
"129715",15,"1991",2,2,2,2,2,65
"129730",15,"1991",1,2,2,2,2,68
"129731",15,"1991",1,2,2,2,2,63
"129735",15,"1991",3,98,2,2,2,64
"129879",15,"1991",2,1,2,2,2,65
"129908",15,"1991",1,98,2,2,2,62
"129999",3,"1991",1,1,2,2,2,64
"130016",3,"1991",1,2,2,2,2,64
"130089",3,"1991",1,98,2,2,2,64
"130127",3,"1991",2,1,2,2,2,68
"130237",39,"1991",3,1,2,2,2,64
"130238",39,"1991",4,1,2,2,2,65
"130239",39,"1991",3,3,2,2,2,68
"130243",39,"1991",1,2,2,2,2,64
"130248",39,"1991",1,2,2,2,2,65
"130249",39,"1991",1,2,2,2,2,65
"130374",33,"1991",2,98,2,2,2,68
"130509",39,"1991",3,3,2,2,2,65
"130617",39,"1991",1,98,2,2,2,67
"130639",39,"1991",1,6,2,2,2,64
"130640",39,"1991",1,6,2,2,2,68
"130641",39,"1991",1,6,2,2,2,68
"130699",39,"1991",1,2,2,2,2,64
"130737",38,"1991",2,1,2,2,2,64
"130944",5,"1991",1,3,2,2,2,65
"130977",5,"1991",1,98,2,2,2,60
"131134",11,"1991",1,1,2,2,2,65
"131349",17,"1991",1,2,2,2,2,65
"131410",17,"1991",1,5,2,2,2,68
"131892",30,"1991",1,6,2,2,2,68
"132012",36,"1991",3,4,2,2,2,68
"132351",34,"1991",2,3,2,2,2,68
"132369",34,"1991",1,2,2,2,2,68
"132371",34,"1991",3,1,2,2,2,67
"132996",17,"1991",2,98,2,2,2,65
"133017",17,"1991",1,98,2,2,2,68
"133032",17,"1991",1,2,2,2,2,63
"133442",26,"1991",1,98,2,2,2,65
"133452",26,"1991",1,98,2,2,2,68
"133453",26,"1991",1,98,2,2,2,65
"133474",26,"1991",1,98,2,2,2,67
"133475",26,"1991",1,98,2,1,2,68
"133523",22,"1991",1,2,2,2,2,64
"133582",8,"1991",1,4,2,2,2,64
"133583",8,"1991",1,4,2,2,2,64
"133585",8,"1991",1,4,2,2,2,64
"133586",8,"1991",1,4,2,2,2,64
"133609",6,"1991",1,98,2,2,2,64
"133695",6,"1991",1,98,2,2,2,68
"133718",14,"1991",1,98,2,2,2,64
"133813",3,"1991",1,3,2,2,2,67
"133827",39,"1991",1,6,2,2,2,65
"133905",38,"1991",1,5,2,1,2,68
"133993",17,"1991",1,98,2,2,2,64
"134026",35,"1991",1,1,2,2,2,64
"134099",34,"1991",1,2,2,2,2,68
"134148",17,"1991",1,2,2,2,2,67
"134149",17,"1991",1,2,2,2,2,68
"134150",17,"1991",1,2,2,2,2,67
"134245",21,"1992",1,5,2,2,2,64
"134246",21,"1992",1,5,2,2,2,64
"134247",21,"1992",1,5,2,2,2,64
"134314",26,"1992",1,98,2,2,2,64
"134318",26,"1992",2,3,2,2,2,69
"134332",26,"1992",1,5,2,2,2,60
"134422",28,"1992",1,5,2,2,2,68
"134433",28,"1992",1,98,2,2,2,68
"134582",26,"1992",1,3,2,2,2,60
"134583",26,"1992",1,3,2,2,2,65
"134584",26,"1992",1,3,2,2,2,68
"134615",21,"1992",1,98,2,2,2,68
"134643",21,"1992",1,98,2,2,2,65
"134679",21,"1992",1,5,2,2,2,64
"134680",21,"1992",1,3,2,2,2,64
"134720",21,"1992",1,1,2,1,2,64
"134789",21,"1992",2,6,2,2,2,68
"134828",22,"1992",1,3,2,2,2,68
"134840",22,"1992",1,2,2,2,2,63
"134894",20,"1992",3,5,2,2,2,67
"135114",32,"1992",1,4,2,2,2,70
"135129",32,"1992",1,4,2,2,2,63
"135139",32,"1992",3,2,2,2,2,66
"135227",8,"1992",1,1,2,2,2,66
"135260",8,"1992",1,3,2,2,2,66
"135274",6,"1992",2,98,2,2,2,64
"135281",6,"1992",1,3,2,2,2,64
"135282",6,"1992",1,3,2,2,2,64
"135482",12,"1992",3,1,2,2,2,70
"135498",12,"1992",1,1,2,2,2,63
"135534",12,"1992",1,1,2,2,2,68
"135535",12,"1992",1,1,2,2,2,68
"135562",12,"1992",1,98,2,2,2,64
"135576",12,"1992",3,2,2,2,2,66
"135590",12,"1992",2,2,2,2,2,66
"135610",12,"1992",1,1,2,2,2,70
"135629",12,"1992",2,2,2,2,2,60
"135631",12,"1992",2,2,2,2,2,66
"135632",12,"1992",2,2,2,2,2,62
"135640",12,"1992",1,1,2,2,2,63
"135717",9,"1992",1,1,2,2,2,60
"135728",9,"1992",4,4,2,2,2,65
"135747",7,"1992",1,5,2,2,2,68
"135748",7,"1992",1,5,2,2,2,67
"135749",7,"1992",1,5,2,2,2,69
"135757",7,"1992",4,2,2,2,2,60
"135762",7,"1992",3,98,2,2,2,70
"135765",7,"1992",1,4,2,2,2,70
"135788",7,"1992",2,3,2,2,2,70
"135789",7,"1992",2,3,2,2,2,70
"135790",7,"1992",2,3,2,2,2,70
"135791",7,"1992",2,3,2,2,2,70
"136003",18,"1992",1,4,2,2,2,65
"136050",18,"1992",3,1,2,2,2,64
"136143",14,"1992",2,2,2,2,2,68
"136174",10,"1992",1,5,2,2,2,69
"136175",10,"1992",1,5,2,2,2,68
"136176",10,"1992",1,5,2,2,2,70
"136218",10,"1992",1,5,2,2,2,66
"136366",2,"1992",3,2,2,2,2,64
"136369",2,"1992",2,1,2,2,2,68
"136407",2,"1992",1,98,2,2,2,68
"136415",2,"1992",1,4,2,2,2,65
"136416",2,"1992",1,4,2,2,2,66
"136573",15,"1992",2,3,2,2,2,70
"136621",15,"1992",2,3,2,2,2,65
"136704",3,"1992",1,98,2,2,2,65
"136707",3,"1992",3,4,2,2,2,64
